1.803412442963792106e-02
-2.163585073762575028e-02
7.088662291821934414e-02
4.260216434590435863e-02
5.326381253348233535e-02
1.271368765816736079e-01
-3.945137891421810483e-01
5.227847019686033825e-01
-5.192921715987943720e-01
-2.515166842022333871e-01
3.361933327641535296e-01
-5.667171301247702075e-01
-1.889921786070578591e-01
5.163990141695347091e-01
-4.989578313614944083e-01
3.333350924677960236e-01
3.393614296045281975e-01
7.472074952016729554e-01
3.583210004681589567e-01
2.946574647763053889e-01
