Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.134757466,-0.11215584,0.094409011,1.237869907,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.124362039,-0.125383489,0.094409011,1.252216754,0.382167211,-0.373389726,-0.230285769,0.826396031,0.113259788,-0.670061836,-0.66478443,0.37561313
0.45296476,0.158580261,0.003993022,0.285559234,0.410138983,-0.129940026,-0.058133294,0.406938387,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.113259788,-0.670061836,-0.66478443,0.37561313
0.402585413,0.146765874,0.010749733,0.271383847,0.410138983,-0.129940026,-0.058133294,0.406938387,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.113259788,-0.670061836,-0.66478443,0.37561313
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.113259788,-0.670061836,-0.66478443,0.37561313
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.124362039,-0.125383489,0.094409011,1.252216754,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
0.402585413,0.146765874,0.010749733,0.271383847,0.404954513,-0.133287358,-0.058928407,0.394851035,1.084327107,-0.119408772,0.094409011,1.24103542,0.363567951,-0.393223369,-0.240865146,0.824453422,0.076247795,-0.735724919,-0.692846151,0.375945267
